bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
,1,6631: Updating version to 8.0.0,thegreystone,2019-11-14,2019-11-14,integrated,Datadog,,0,"aptmac,Gunde"
,2,6604: Adding EA splash for JMC 8,thegreystone,2019-11-14,2019-11-15,integrated,Datadog,,1,Gunde
,3,6632: Tighten up english rule messages,dbenamydd,2019-11-15,2019-11-22,integrated,,,7,"thegreystone,Gunde"
,5,6636: Adding spotless for core,thegreystone,2019-11-15,2019-11-22,integrated,Datadog,,7,Gunde
,6,6617: Make return value its own element,jessyec-s,2019-11-22,2019-12-05,integrated,,,13,thegreystone
,7,6642: Ignoring dependency reduced poms and js-libraries,thegreystone,2019-11-23,2019-11-24,integrated,Datadog,,1,Gunde
,8,6639: Adding spotless for the rest of the java code,thegreystone,2019-11-27,2019-11-28,integrated,Datadog,,1,Gunde
,9,6639: Fixing whitespace error on Mac,thegreystone,2019-11-28,2019-11-28,integrated,Datadog,,0,Gunde
,11,6650: Autoboxing rule breaks on allocation outside TLAB,Gunde,2019-12-03,2019-12-03,integrated,,,0,thegreystone
,12,5721: Reintroduce the Percentage column,dmnm,2019-12-07,2020-01-13,integrated,,,37,Gunde
,13,6651: Exposing the magic bytes for the compressed formats supported,thegreystone,2019-12-10,2019-12-11,integrated,Datadog,,1,"jiekang,Gunde"
,15,5660: Lazy initialize timestamp unit description,Gunde,2019-12-11,2019-12-11,integrated,,,0,thegreystone
,16,6652: Relaxing issue number verification,thegreystone,2019-12-11,2019-12-11,integrated,Datadog,,0,"rwestberg,Gunde"
,17,6655: Ignoring test files,thegreystone,2019-12-11,2019-12-12,integrated,Datadog,,1,Gunde
,18,6651: Securing exposed public static array,thegreystone,2019-12-11,2019-12-12,integrated,Datadog,,1,egahlin
,19,6554: Support JFR in OpenJDK 8,thegreystone,2019-12-14,2019-12-16,integrated,Datadog,,2,Gunde
,20,6656: Allow capturing field values with path syntax,tabjy,2019-12-17,2020-02-13,integrated,,,58,thegreystone
,21,6657: Add allocation pressure column to Memory and TLAB views,jiekang,2019-12-18,2020-03-04,integrated,,,77,thegreystone
,22,6583: Add filter and search table actions to EventBrowser page,jessyec-s,2019-12-18,2019-12-24,integrated,,,6,thegreystone
,23,6658: Remove unnecessary storing of pre-instrumented bytecode,jessyec-s,2019-12-19,2020-01-10,integrated,,,22,thegreystone
,24,6662: Updating to Eclipse 2019-12 (4.14),thegreystone,2019-12-23,2019-12-29,integrated,Datadog,,6,"jiekang,Gunde"
,25,6665: .project files still exist for removed platform definitions,jiekang,2020-01-06,2020-01-07,integrated,,,1,thegreystone
,26,6663: Reloading the Flame Chart View in Linux displays file browser,jiekang,2020-01-06,2020-01-07,integrated,,,1,thegreystone
,27,6364: Improvements to the Thread Graph,aptmac,2020-01-08,2020-11-16,integrated|outdated,IBM,,313,guruhb
,28,6659: Remove 'Showing X of Y events...' table message when not applicable,jessyec-s,2020-01-10,2020-01-14,integrated,,,4,thegreystone
,29,6549: Color flame chart based on package name,mirage22,2020-01-12,2020-01-15,integrated,,,3,thegreystone
,30,6671: Eagerly convert end time to the same unit as start time,Gunde,2020-01-13,2020-01-13,integrated,,,0,thegreystone
,31,6674: Optimize finding of first start time and first & last end times,Gunde,2020-01-14,2020-01-27,rfr|integrated,,,13,thegreystone
,32,6660: Make JMX API not return classes,jessyec-s,2020-01-15,2020-01-17,integrated,,,2,thegreystone
,33,6674: Use try-with-resource in more places and close un-closed resources,Gunde,2020-01-15,2020-01-17,integrated,,,2,thegreystone
,34,6668: Move org.openjdk.jmc.jdp bundle from application to core,jiekang,2020-01-15,2020-01-16,integrated,,,1,Gunde
,36,6672: JavaScript formatting template,thegreystone,2020-01-17,2020-01-20,integrated,Datadog,,3,Gunde
,37,6661: Simplify Agent JMX tests,jessyec-s,2020-01-17,2020-01-20,integrated,,,3,thegreystone
,38,6670: Harmonize ~ Unclassifiable ~ across Flame View and Stacktrace View,mirage22,2020-01-19,2020-01-24,integrated,,,5,thegreystone
,39,6572: Make mbean functions protected by permission checks,jessyec-s,2020-01-20,2020-01-23,integrated,,,3,thegreystone
,40,6673: Upgrading to Tycho 1.6.0,thegreystone,2020-01-20,2020-01-20,integrated,Datadog,,0,Gunde
,42,6643: Make VM Operations rule consider close consecutive events in score,jessyec-s,2020-01-30,2020-02-27,integrated,,,28,Gunde
,45,6677: Search to highlight cells in the flame view,mirage22,2020-02-01,2020-02-11,integrated,,,10,"thegreystone,aptmac"
,46,6684: Adding CONTRIBUTING.md file,thegreystone,2020-02-05,2020-02-11,integrated,Datadog,,6,Gunde
,47,6685: Parse more fields directly to primitive values,Gunde,2020-02-07,2020-02-10,integrated,,,3,thegreystone
,48,6686: Adding FAQ to wiki/readme,thegreystone,2020-02-10,2020-02-10,integrated,Datadog,,0,"jiekang,Gunde"
,49,6688: Adding project file for the 2019-12 platform,RealCLanger,2020-02-10,2020-02-11,integrated,SAP,DE,1,thegreystone
,50,6687: Add icon to the flame view to render as icicle graph,mirage22,2020-02-11,2020-02-13,integrated,,,2,thegreystone
,51,6693: Eclipse projects core/org.openjdk.jmc.jdp* should have the correct JRE target level,RealCLanger,2020-02-13,2020-02-13,integrated,SAP,DE,0,thegreystone
,52,6694: JDK8 RCP launch configurations should set -XX:+IgnoreUnrecognizedVMOptions,RealCLanger,2020-02-13,2020-02-13,integrated,SAP,DE,0,thegreystone
,53,6692: JMC is asking to unlock Commercial Features on JFR enabled OpenJDK8,aptmac,2020-02-13,2020-02-18,integrated,IBM,,5,thegreystone
,54,6534: String deduplication rule assumes only G1 has feature,jiekang,2020-02-18,2020-02-20,integrated,,,2,thegreystone
,55,6698: SAPJVM not recognized as known (hotspot) VM,RealCLanger,2020-02-19,2020-02-20,integrated,SAP,DE,1,thegreystone
,56,6689: Export (and print?) the flame graph,tabjy,2020-02-20,2020-03-09,integrated,,,18,"thegreystone,aptmac"
,57,6697: Moving the agent to a top level directory,thegreystone,2020-02-21,2020-02-24,integrated,Datadog,,3,"jiekang,Gunde"
,58,6702: Sanitize more data,Gunde,2020-02-21,2020-02-21,integrated,,,0,thegreystone
,59,6708: Add santiy check when allocating Object arrays in parser,Gunde,2020-02-26,2020-02-26,integrated,,,0,thegreystone
,60,6712: Make agent retransform classes when loaded dynamically,jessyec-s,2020-02-28,2020-03-03,integrated,,,4,thegreystone
,61,6700: Make Flame Graph compile on Photon,mirage22,2020-03-02,2020-03-03,integrated,,,1,thegreystone
,62,6704: More information when opening an LZ4 compressed recording,thegreystone,2020-03-07,2020-03-10,integrated,Datadog,,3,Gunde
,63,6724: Agent argument as a path to a probe definition XML should be optional,tabjy,2020-03-09,2020-03-25,integrated,,,16,thegreystone
,64,6729: Remove instance variables from VMOperation rule,Gunde,2020-03-11,2020-03-11,integrated,,,0,thegreystone
,65,6701: Supporting LZ4 compressed recordings,thegreystone,2020-03-11,2020-03-12,integrated,Datadog,,1,Gunde
,66,6725: Formalize agent probe definition XML schema and enforce validations,tabjy,2020-03-13,2020-04-27,integrated,,,45,"thegreystone,aptmac"
,67,6691: The root of the flame graph could be improved,mirage22,2020-03-15,2020-03-27,integrated,,,12,thegreystone
,68,6715: Create MXBean retrieveCurrentTransforms function,jessyec-s,2020-03-19,2020-03-25,integrated,,,6,thegreystone
,69,6744: Adding Eclipse RCP 2020-03 platform,thegreystone,2020-03-24,2020-04-01,integrated,Datadog,,8,"jiekang,Gunde"
,70,6745: Add isHidden() method to IMCMethod interface,Gunde,2020-03-25,2020-03-25,integrated,,,0,"thegreystone,egahlin"
,72,6767: Empty filter regex should not be compiled,Gunde,2020-04-17,2020-04-20,integrated,,,3,thegreystone
,73,6778: Removing dependency on OPS4j maven repo and javax.mail:dsn,thegreystone,2020-05-06,2020-05-07,integrated,Datadog,,1,"jiekang,guruhb,Gunde"
,74,6784: Getting rid of compiler warnings in the agent,thegreystone,2020-05-07,2020-05-08,integrated,Datadog,,1,Gunde
,75,6785: Compiler warning cleanup,thegreystone,2020-05-08,2020-05-18,integrated,Datadog,,10,Gunde
,76,6801: Improve stackdepth setting rule,Gunde,2020-05-20,2020-05-22,integrated,,,2,thegreystone
,77,6810: Create treemap viewer for JOverflow,tabjy,2020-05-27,2020-07-03,integrated,,,37,aptmac
,79,6819: Agent instrumentation causing stack map frame verification error,tabjy,2020-06-03,2020-06-09,integrated,,,6,thegreystone
,80,6825: JMX defineEventProbes fails when no events in XMLDescriptor,jessyec-s,2020-06-05,2020-06-09,integrated,,,4,thegreystone
,81,6831: Add chunk ranges to IItemCollection,Gunde,2020-06-09,2020-06-12,integrated,,,3,thegreystone
,82,6835: Adding developer guide for getting started with development,thegreystone,2020-06-10,2020-06-21,integrated,Datadog,,11,guruhb
,84,6988: Initial implementation of JFR binary format writer,jbachorik,2020-06-19,2021-01-15,integrated,Datadog,CZ,210,thegreystone
,85,6847: Upgrading to the Eclipse 2020-06 platform,thegreystone,2020-06-22,2020-06-24,integrated,Datadog,,2,Gunde
,86,6833: Tolerate exceptions when loading images,cimi,2020-06-23,2020-06-24,integrated,,,1,thegreystone
,87,6852: Extracted layout for the JMC RCP binaries look not the same for Linux/Windows,reinhapa,2020-06-24,2020-07-03,rfr|ready|integrated|sponsor,,,9,"guruhb,neugens"
,88,6699: Remove the photon platform,thegreystone,2020-06-24,2020-06-26,integrated,Datadog,,2,"hdafgard,Gunde"
,89,6710: Add rule to detect if an old version of Lucene is in use,Gunde,2020-06-26,2020-06-26,integrated,,,0,thegreystone
,90,6858: Thread dump does not show complete call stack based for all threads (grouped by time),Suchitainf,2020-06-29,2020-07-03,integrated,Oracle,,4,guruhb
,91,6855: Should add information about where to get builds to README,thegreystone,2020-06-29,2020-07-15,integrated,Datadog,,16,"guruhb,neugens"
,92,6805: Event emission only on exceptions,Josh-Matsuoka,2020-06-29,2020-07-02,integrated,,,3,thegreystone
,94,"6864: Schema definition doesn't have optional ReturnValue ""name"" property",jessyec-s,2020-07-13,2020-07-15,integrated,,,2,thegreystone
,95,6869: Fix formatting error,thegreystone,2020-07-14,2020-07-15,integrated,Datadog,,1,aptmac
,96,6871: Upgrade to ASM 8.0.1,thegreystone,2020-07-19,2020-07-21,integrated,Datadog,,2,guruhb
,97,6870: defineEventProbes is incorrect when probes occupy different classes,jessyec-s,2020-07-21,2020-08-18,integrated,,,28,"thegreystone,aptmac"
,98,6873: Too many unnecessary missing resource exceptions thrown,thegreystone,2020-07-24,2020-07-24,integrated,Datadog,,0,Gunde
,99,6875: Add agent MXBean operation to return instrumented xml configuration,jessyec-s,2020-07-24,2020-08-20,integrated,,,27,thegreystone
,100,6889: Provide build script for making it easier to build JMC,Schalli1987,2020-07-25,2020-09-19,integrated,,,56,thegreystone
,101,6885: VM_OPERATION_DURATION aggregator does not filter on type,jpbempel,2020-07-31,2020-08-13,integrated,,,13,thegreystone
,102,6487: The TOPIC word in topic constants should either be the first word or removed,thegreystone,2020-07-31,2020-09-07,integrated,Datadog,,38,Gunde
,103,6000: Get rid of build warnings in the JMC agent,guruhb,2020-08-04,2020-08-21,integrated,,,17,thegreystone
,104,6886: Agent ASM components are constructed with the wrong version of …,Josh-Matsuoka,2020-08-05,2020-08-07,integrated,,,2,guruhb
,105,6887: Agent instrumentation fails silently if method descriptors don't match,Josh-Matsuoka,2020-08-19,2020-08-20,integrated,,,1,thegreystone
,106,6897: Remove unused javax imports,jiekang,2020-08-26,2020-09-02,integrated,,,7,thegreystone
,107,6898: Installing from IDE update site complains about missing LZ4 plug-in,thegreystone,2020-09-02,2020-09-02,integrated,Datadog,,0,guruhb
,108,6902: Console plug-ins with icons not found will fail,thegreystone,2020-09-02,2020-09-07,integrated,Datadog,,5,Gunde
,109,6882: Method Profiling lacks icon in the Java Application View,guruhb,2020-09-14,2020-09-15,integrated,,,1,thegreystone
,110,6913: Add daemon thread information to the console threads view,jpstotz,2020-09-17,2020-10-27,integrated|hacktoberfest-accepted,,,40,"guruhb,aptmac"
,111,6909: Upgrade to Eclipse 2020-09,thegreystone,2020-09-21,2020-10-01,integrated|hacktoberfest-accepted,Datadog,,10,"guruhb,neugens,aptmac"
,112,6766: Add heap usage before and after GC to the Garbage Collections table,jpbempel,2020-09-28,2020-10-02,integrated|hacktoberfest-accepted,,,4,thegreystone
,113,6905: Add rule for heap dumps,jpbempel,2020-10-01,2020-10-04,integrated|hacktoberfest-accepted,,,3,thegreystone
,114,6914: Fix windows check formatting script,jpbempel,2020-10-02,2020-10-06,integrated|hacktoberfest-accepted,,,4,"guruhb,thegreystone"
,115,6915: JMC dev launchers do not include JOverflow,thegreystone,2020-10-02,2020-10-06,integrated|hacktoberfest-accepted,Datadog,,4,"guruhb,aptmac"
,116,6916: JOverflow treemap listener depending on internal SWT class,thegreystone,2020-10-02,2020-10-06,integrated|hacktoberfest-accepted,Datadog,,4,"guruhb,aptmac"
,117,6917: Clean warnings in the agent project,thegreystone,2020-10-02,2020-10-06,integrated|hacktoberfest-accepted,Datadog,,4,guruhb
,118,6837: More formal tone in the agent settings,thegreystone,2020-10-02,2020-10-06,integrated|hacktoberfest-accepted,Datadog,,4,guruhb
,120,6899: Upgrade core to 8,thegreystone,2020-10-04,2020-10-06,integrated|hacktoberfest-accepted,Datadog,,2,guruhb
,121,6908: Rule for warning about the starting of processes,jpbempel,2020-10-04,2020-10-06,integrated|hacktoberfest-accepted,,,2,thegreystone
,122,6910: Missing manifest prevents agent jar from running,gunnarmorling,2020-10-05,2020-10-08,integrated|hacktoberfest-accepted,,,3,"guruhb,aptmac"
,123,6173: jmc -open requires full path,jpbempel,2020-10-07,2020-10-08,integrated|hacktoberfest-accepted,,,1,thegreystone
,124,6925: Cache the local maven repo between runs,gunnarmorling,2020-10-08,2020-10-09,integrated|hacktoberfest-accepted,,,1,thegreystone
,125,6929: Remove obsolete .hgignore file,dreis2211,2020-10-09,2020-10-09,integrated|hacktoberfest-accepted,,,0,thegreystone
,126,6900: Switch from IPredicate to Predicate,thegreystone,2020-10-10,2020-10-11,integrated|hacktoberfest-accepted,Datadog,,1,guruhb
,127,6695: Build agent as part of checkin tests,thegreystone,2020-10-12,2020-10-15,integrated|hacktoberfest-accepted,Datadog,,3,Gunde
,128,6846: Parser needs to skip events with no metadata,thegreystone,2020-10-12,2020-10-14,integrated|hacktoberfest-accepted,Datadog,,2,egahlin
,129,6940: build.sh test arguments wrong,reinhapa,2020-10-15,2020-10-15,integrated|hacktoberfest-accepted,,,0,thegreystone
,130,6941: build.sh does not terminate jetty after executing '--packageJmc',reinhapa,2020-10-15,2020-10-16,integrated|hacktoberfest-accepted,,,1,thegreystone
,132,6942: The README is showing the wrong syntax for the build script,felipe-alves-moraes,2020-10-17,2020-10-19,integrated|hacktoberfest-accepted,,,2,thegreystone
,133,6542: Improve calls to render in the flame view,mirage22,2020-10-18,2020-10-20,integrated|hacktoberfest-accepted,,,2,thegreystone
,134,6911: Third Party Upgrade to HdrHistogram 2.1.12,Suchitainf,2020-10-19,2020-10-20,integrated|hacktoberfest-accepted,Oracle,,1,thegreystone
,135,6669: FlameGraphView tree calculation should (probably) be interruptable,mirage22,2020-10-20,2020-10-26,integrated|hacktoberfest-accepted,,,6,thegreystone
,136,6944: build.sh does not correctly run UI tests due to not running p2 site,reinhapa,2020-10-21,2020-10-22,integrated|hacktoberfest-accepted,,,1,thegreystone
,137,6947: Allow executable name to show up in JPS,alblue,2020-10-21,2020-10-28,integrated|hacktoberfest-accepted,,,7,thegreystone
,138,5700: Improve file and socket IO rule result texts,jpbempel,2020-10-25,2020-10-27,integrated|hacktoberfest-accepted,,,2,thegreystone
,139,5067: Content assist uses too much screen area,mirage22,2020-10-26,2020-10-27,integrated|hacktoberfest-accepted,,,1,thegreystone
,140,4819: Improved tooltips and context menus for Stack Trace View,mirage22,2020-10-26,2020-11-01,integrated|hacktoberfest-accepted,,,6,thegreystone
,141,6951: [core] Missing license.txt in core artifacts,guruhb,2020-10-27,2020-10-27,integrated|hacktoberfest-accepted,,,0,thegreystone
,142,6895: Agent Instrumentation fails to emit events when the instrumented class has a different/custom ClassLoader,Josh-Matsuoka,2020-10-27,2020-10-28,integrated|hacktoberfest-accepted,,,1,thegreystone
,143,"4454: Other JMC launched after this JMC is listed as ""-XX:+UseG1GC"" in JVM Browser",jpbempel,2020-10-27,2020-10-29,integrated|hacktoberfest-accepted,,,2,thegreystone
,144,5709: Improve Biased lock revocation result text,jpbempel,2020-10-28,2020-10-29,integrated|hacktoberfest-accepted,,,1,thegreystone
,145,6878: Update Spotbugs latest version in jmc 8.0.0 source,Suchitainf,2020-10-28,2020-11-04,integrated,Oracle,,7,thegreystone
,146,6959: Fix agent tests,gunnarmorling,2020-10-30,2020-10-31,integrated|hacktoberfest-accepted,,,1,thegreystone
,147,6945: Create build script for Windows,jpbempel,2020-10-30,2020-11-02,integrated,,,3,guruhb
,149,6960: Update Copyright year and Welcome page,guruhb,2020-10-31,2020-11-01,integrated|hacktoberfest-accepted,,,1,thegreystone
,150,6948: Add union to QuantityRange,jpbempel,2020-10-31,2020-11-04,integrated,,,4,Gunde
,151,6961: Fix rules test,thegreystone,2020-10-31,2020-11-02,integrated|hacktoberfest-accepted,Datadog,,2,guruhb
,152,6964: [Agent] Automatically open base module for accessing Unsafe on JDK 11+,gunnarmorling,2020-11-01,2020-11-30,integrated,,,29,thegreystone
,153,5604: Check bytecode verification flags,jpbempel,2020-11-01,2020-11-03,integrated,,,2,"guruhb,thegreystone"
,154,"6965: Thirdparty licenses missing in core, Maven plugins version update",guruhb,2020-11-03,2020-11-03,integrated,,,0,thegreystone
,156,5707: Add excludes for password checking rules,jpbempel,2020-11-05,2020-11-10,integrated,,,5,thegreystone
,157,5734: Overflow in stacktrace tooltips on Mac,guruhb,2020-11-08,2020-11-10,integrated,,,2,thegreystone
,158,5603: Version specific help links in event type missing result,jpbempel,2020-11-10,2020-11-11,integrated,,,1,thegreystone
,159,6787: Simplified stack trace tree model,cimi,2020-11-11,2020-12-11,integrated,,,30,"guruhb,thegreystone"
,160,6974: Try to use the chromium SWT browser by default on windows,guruhb,2020-11-13,2020-11-15,integrated,,,2,thegreystone
,161,4984: Label missing for Focus Selection combobox,Suchitainf,2020-11-16,2020-11-23,integrated,Oracle,,7,thegreystone
,162,6507: Use GraphViz to render stack traces,thegreystone,2020-11-16,2020-11-25,integrated,Datadog,,9,"guruhb,mirage22"
,163,6812: Rules 2.0,Gunde,2020-11-19,2020-12-09,integrated,,,20,guruhb
,164,6982: CoreLibs: Add license and TPL info to sources and javadocs,guruhb,2020-11-23,2020-11-24,integrated,,,1,thegreystone
,165,6973: New Method Profiling Page for JMC,jpbempel,2020-11-23,2021-01-09,integrated,,,47,"guruhb,thegreystone"
,166,7001: Missing chromium binary message on MacOS X,guruhb,2020-11-24,2020-11-24,integrated,,,0,thegreystone
,167,6690: Find a home for the Flame View in the JMC perspective,thegreystone,2020-11-24,2020-11-25,integrated,Datadog,,1,Gunde
,168,6996: Properly support converters,thegreystone,2020-11-25,2020-12-01,integrated,Datadog,,6,guruhb
,169,7027: Avoid NPE for callers of TransformRegistry#getTransformData,gunnarmorling,2020-11-29,2020-12-04,integrated,,,5,thegreystone
,170,7033: Allow overriding the id (name) of the event type,gunnarmorling,2020-11-30,2021-01-06,integrated,,,37,thegreystone
,171,7028: The ids are wrong in the agent tests,thegreystone,2020-12-01,2020-12-02,integrated,Datadog,,1,Gunde
,172,7029: In the event configuration the event name should be renamed label,thegreystone,2020-12-01,2020-12-02,integrated,Datadog,,1,Gunde
,173,7032: The banner is missing from help page,Suchitainf,2020-12-02,2021-01-10,integrated,Oracle,,39,thegreystone
,174,7036: Invoke converters/stringify for event fields and return values,gunnarmorling,2020-12-04,2021-01-06,integrated,,,33,thegreystone
,176,7016: JAWS only read “link” on letter small A and big A for welcome page,Suchitainf,2020-12-06,2020-12-11,integrated,Oracle,,5,thegreystone
,177,"6840: [Accessibility, JAWS] 'Start Using JMC' link in Welcome Page is not traversable using Keyboard",Suchitainf,2020-12-06,2020-12-11,integrated,Oracle,,5,thegreystone
,178,"7048: No matter how funny java.rmi.server.hostname resolves, you should alway be able to connect to yourself",thegreystone,2020-12-09,2020-12-11,integrated,Datadog,,2,guruhb
,179,7052: The link to BellSoft LMC should be updated,den1ska,2020-12-11,2020-12-17,integrated,,,6,thegreystone
,180,7055: Flameview manifest is exporting non-existent package,thegreystone,2020-12-14,2020-12-14,integrated,Datadog,,0,guruhb
,181,"6986: ""Flight Recorder"" is not working as expected for localhost Connection",guruhb,2020-12-14,2020-12-14,integrated,,,0,thegreystone
,182,7057: Update Copyright year in About dialog and update site landing page,guruhb,2020-12-14,2020-12-14,integrated,,,0,thegreystone
,183,6946: There should be an option to build the agent in the build script,mirage22,2020-12-14,2021-01-14,integrated,,,31,
,185,7062: Update to the Eclipse 2020-12 platform,thegreystone,2020-12-16,2020-12-31,integrated,Datadog,,15,"jiekang,guruhb"
,186,7000: Update third party library used in flightrecorder.flameview,guruhb,2020-12-20,2020-12-22,integrated,,,2,thegreystone
,187,7073: Exceptions in FlameGraph,cimi,2020-12-21,2021-01-05,integrated,,,15,thegreystone
,188,7078: Update the p2-maven-plugin to 1.5.0,thegreystone,2021-01-01,2021-01-05,integrated,Datadog,,4,"guruhb,gunnarmorling"
,189,7076: Rules and Analysis code has exceptions during uitests,Gunde,2021-01-06,2021-01-12,integrated,,,6,thegreystone
,190,"7081: Update Copyright year to 2021, Validate and update license attributes",guruhb,2021-01-07,2021-01-12,integrated,,,5,thegreystone
,191,7079: Numeric values in automated analysis summary is not resolved,Gunde,2021-01-09,2021-01-12,integrated,,,3,thegreystone
,192,7008: Agent should properly support Class and Thread,thegreystone,2021-01-10,2021-01-18,integrated,Datadog,,8,"Josh-Matsuoka,guruhb"
,193,7002: Too large graphs will freeze JMC,cimi,2021-01-10,2021-01-13,integrated,,,3,thegreystone
,194,6588: Move JMC core to JDK 8,thegreystone,2021-01-11,2021-01-20,integrated,Datadog,,9,"aptmac,jbachorik,Gunde"
,195,7063: JfrThreadsPageTest (UI-test) fails,aptmac,2021-01-11,2021-01-13,integrated,IBM,,2,thegreystone
,197,6859: Correction in JMC welcome page,Suchitainf,2021-01-12,2021-01-18,integrated,Oracle,,6,thegreystone
,198,"4167: ""Copy Column Headers"" in stack trace view has no effect",jpbempel,2021-01-15,2021-01-17,integrated,,,2,thegreystone
,199,7093: Wrong copyright year,thegreystone,2021-01-18,2021-01-19,integrated,Datadog,,1,"jiekang,guruhb"
,200,JMC-7090: [JFR Writer] Make constant pool optional when registering a new type,jbachorik,2021-01-18,2021-01-20,integrated,Datadog,CZ,2,thegreystone
,201,7039: Timestamp granularity too coarse,Suchitainf,2021-01-19,2021-02-03,integrated,Oracle,,15,thegreystone
,202,7104: The PDE wizard does not work with Rules 2.0,Gunde,2021-01-20,2021-01-20,integrated,,,0,thegreystone
,204,7107: Update to the early access 8.1 splash in master,thegreystone,2021-01-20,2021-01-21,integrated,Datadog,,1,Gunde
,205,7106: Update to the release splash screen for JMC 8,thegreystone,2021-01-20,2021-01-21,integrated,Datadog,,1,Gunde
,206,7116: Update version to 8.1.0 in master,thegreystone,2021-01-22,2021-01-26,integrated,Datadog,,4,"jiekang,guruhb"
,207,7117: JMC with Eclipse 2020-06 fails to launch in simplified Chinese language,guruhb,2021-01-22,2021-01-23,integrated,,,1,thegreystone
,208,7088: Show concurrent option showing lesser number of records.,Gunde,2021-02-03,2021-02-04,integrated,,,1,thegreystone
,209,7130: JfrThreadsPageTest (UI-test) fails (part 2),aptmac,2021-02-04,2021-02-05,integrated,IBM,,1,thegreystone
,210,7121: Unhandled exception while working with Thread Graphs,aptmac,2021-02-04,2021-02-05,integrated,IBM,,1,thegreystone
,211,7120: Charts in custom pages are not auto refreshed,aptmac,2021-02-04,2021-02-05,integrated,IBM,,1,thegreystone
,212,6753: JMC Help Documentation requires corrections,Suchitainf,2021-02-05,2021-02-08,integrated,Oracle,,3,thegreystone
,213,7040: Event list is not updated and Stack trace stale upon Set as Focused Selection,Suchitainf,2021-02-05,2021-02-08,integrated,Oracle,,3,"oscerd,thegreystone"
,214,6907: Upgrade Jacoco to 0.8.6,oscerd,2021-02-08,2021-02-08,integrated,,,0,thegreystone
,215,7133: Update the build script help to include the installCore option,oscerd,2021-02-08,2021-02-08,integrated,,,0,thegreystone
,216,7205: Correct URL for Oracle's JMC production binaries,aureliogrb,2021-02-09,2021-03-25,integrated,,,44,thegreystone
,217,7136: Restrict local management agent for own process,guruhb,2021-02-10,2021-02-12,integrated,,,2,thegreystone
,218,7131: Uitests failing on Windows,thegreystone,2021-02-11,2021-02-12,integrated,Datadog,,1,"guruhb,aptmac"
,219,6936: Parser should track statistics during parsing,jpbempel,2021-02-23,2021-03-02,integrated,,,7,thegreystone
,220,7139: Prepare new and noteworthy for JMC 8.0.0,thegreystone,2021-02-26,2021-03-12,integrated,Datadog,,14,guruhb
,221,JMC-7154: [JFR Writer] Improve lazy evaluation of the type defining block,jbachorik,2021-03-01,2021-03-15,integrated,Datadog,CZ,14,thegreystone
,222,JMC-7155: [JFR Writer] Complete the annotation handling code,jbachorik,2021-03-01,2021-03-16,integrated,Datadog,CZ,15,thegreystone
,223,JMC-7156: [JFR Writer] Allow providing extra recording settings,jbachorik,2021-03-01,2021-03-16,integrated,Datadog,CZ,15,thegreystone
,224,JMC-7158: [JFR Writer] Improve single-value types handling,jbachorik,2021-03-01,2021-03-16,integrated,Datadog,CZ,15,thegreystone
,226,7167: Agent Plugin,Josh-Matsuoka,2021-03-10,2021-07-07,integrated,,,119,"thegreystone,bric3"
,227,6890: defineEventProbes should throw exception on malformed probe definitions,Josh-Matsuoka,2021-03-11,2021-03-18,integrated,,,7,thegreystone
,228,7031: Build a constant pool explorer page,jpbempel,2021-03-11,2021-04-06,integrated,,,26,"thegreystone,Gunde"
,229,7191: The release notes tool should be using JDK 8,thegreystone,2021-03-17,2021-03-31,integrated,Datadog,,14,Gunde
