bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
,230,7195: GC confguration with GC Flags,bric3,2021-03-18,2021-05-18,integrated,,,61,thegreystone
,232,7194 : No local JVMs found message could be more helpful,docwarems,2021-03-19,2021-04-12,integrated,,,24,thegreystone
,233,7225: Add workflow badge to the readme,thegreystone,2021-03-31,2021-04-06,integrated,Datadog,,6,Gunde
,234,7162: Stop using the chromium library based browser component,guruhb,2021-04-01,2021-04-02,integrated,,,1,thegreystone
,235,7046: Update to the 2021-03 platform,thegreystone,2021-04-02,2021-04-03,integrated,Datadog,,1,guruhb
,236,7236: Adding project specific settings to ignore forbidden references,thegreystone,2021-04-08,2021-05-17,integrated,Datadog,,39,"bric3,Gunde"
,237,7235: Some writer cleanup,thegreystone,2021-04-08,2021-05-17,integrated,Datadog,,39,"bric3,jbachorik,Gunde"
,238,6939: Time range indicator isn't updated when setting the time range,aptmac,2021-04-09,2021-04-13,integrated,IBM,,4,thegreystone
,239,7105: Unable to open graph-view if JMC is booted with JDK 8,aptmac,2021-04-09,2021-04-13,integrated,IBM,,4,thegreystone
,241,7241: Adjust main pom.xml to more align for 3th party builds,reinhapa,2021-04-14,2021-05-06,integrated,,,22,guruhb
,243,7246: ClassCastException when opening heap dump,tobiasstadler,2021-04-21,2021-04-25,integrated,,,4,thegreystone
,244,7124: Support the new JDK 16 allocation profiling event,jpbempel,2021-04-27,2021-05-03,integrated,,,6,thegreystone
,245,7242: Adding new JDK Events to core API,Suchitainf,2021-05-02,2021-06-02,integrated,Oracle,,31,thegreystone
,246,7201: JdkAttributes.OS_SWITCH_RATE does not work consistently across JFRs from different JDK versions.,Suchitainf,2021-05-05,2021-05-11,integrated,Oracle,,6,thegreystone
,247,7164: Add support for hidden classes,Gunde,2021-05-06,2021-05-06,integrated,,,0,thegreystone
,249,7256: Use .jcheck/conf property to control version,thegreystone,2021-05-13,2021-05-13,integrated,Datadog,,0,guruhb
,250,7070: Allow JMC to open compressed recordings with the extension .lz4,aptmac,2021-05-20,2021-05-21,integrated,IBM,,1,"bric3,thegreystone"
,251,7259: README.md should mention that the build script works for Mac OS,gunnarmorling,2021-05-24,2021-05-27,integrated,,,3,"thegreystone,bric3"
,252,JMC-7258: Use the public XLST classes for the release notes,reinhapa,2021-05-27,2021-05-28,integrated,,,1,thegreystone
,253,7261: Enhance agent pom.xml for future library deployment,reinhapa,2021-05-27,2021-06-02,integrated,,,6,guruhb
,254,7260: Create a new serializers bundle,thegreystone,2021-05-28,2021-06-02,integrated,Datadog,,5,"aptmac,jbachorik,Gunde"
,256,7262: Add rule for when the JVM version is < OpenJDK 8u302,ojung,2021-06-01,2021-06-02,integrated,,,1,"bric3,thegreystone"
,257,7041: Add Percentage column based on Duration in stack trace view,Suchitainf,2021-06-01,2021-06-02,integrated,Oracle,,1,"bric3,aptmac"
,258,7060: [WLS] Rule result formatting update w.r.t Rule 2.0,Suchitainf,2021-06-02,2021-06-02,integrated,Oracle,,0,Gunde
,259,6923: Retain treeview stack trace while switching between JFRs,guruhb,2021-06-03,2021-06-10,integrated,,,7,"bric3,aptmac"
,260,6967: Add Percentage Column w.r.t 'Profiling Samples' in Thread table,guruhb,2021-06-09,2021-06-21,integrated,,,12,"bric3,aptmac"
,261,"7267: Change artifact id from ""org.openjdk.jmc.agent"" to ""agent""",reinhapa,2021-06-09,2021-06-11,integrated,,,2,guruhb
,262,7266: Context Switch event handling breaks if JMC has old and new types parsed simultaneously,Gunde,2021-06-09,2021-06-10,integrated,,,1,"guruhb,thegreystone"
,263,7266: Context Switch event handling breaks if JMC has old and new types parsed simultaneously,Gunde,2021-06-10,2021-06-10,integrated,,,0,guruhb
,264,7268: Show icons for modifiers in the method profiling page,thegreystone,2021-06-10,2021-06-16,integrated,Datadog,,6,guruhb
,265,6204: Flight recorder launcher tab bugs out,mirage22,2021-06-11,2021-07-07,integrated,,,26,"bric3,aptmac"
,266,7264: Improve the performance of the JFR parser,jpbempel,2021-06-14,2021-06-16,integrated,,,2,egahlin
,267,7272: Method profiling page should show the frame type,thegreystone,2021-06-16,2021-06-18,integrated,Datadog,,2,"jpbempel,aptmac"
,268,7299: Accessibility Issue - Too low contrast on rule result values,Suchitainf,2021-06-16,2021-06-20,integrated,Oracle,,4,thegreystone
,269,7042: Bring back summary screen for Statistics on Object Allocation outside TLAB.,Suchitainf,2021-06-18,2021-07-05,integrated,Oracle,,17,"thegreystone,aptmac"
,270,JMC-6141: JMC logs warnings when creating recordings,aptmac,2021-06-23,2021-06-25,integrated,IBM,,2,"jpbempel,thegreystone"
,271,5904: Merge org.openjdk.jmc.ui.celleditors with org.openjdk.jmc.rjmx.ui.celleditors,aptmac,2021-06-29,2021-11-25,integrated,IBM,,149,thegreystone
,272,4792: Stop using System.out/err.println and e.printStackTrace,jpbempel,2021-07-05,2021-07-22,integrated,,,17,thegreystone
,273,7327: Constant Pool optimizations,jpbempel,2021-07-08,2021-07-08,integrated,,,0,thegreystone
,274,7338: Add parser support for frame types generated by async-profiler,jbachorik,2021-07-09,2021-09-09,integrated,Datadog,CZ,62,thegreystone
,275,6922: Reintroduce GC summary screen,Suchitainf,2021-07-09,2021-07-22,integrated,Oracle,,13,"guruhb,aptmac"
,276,7328: Incorrect sort order in method profiling page,thegreystone,2021-07-10,2021-07-12,integrated,Datadog,,2,"jpbempel,aptmac"
,277,7329: Exception while opening Method Profile page.,Suchitainf,2021-07-14,2021-07-15,integrated,Oracle,,1,thegreystone
,278,7324: Update eclipse version and Min JDK required in Update Site landing pages,guruhb,2021-07-15,2021-07-16,integrated,,,1,thegreystone
,279,7393: Add vanilla Java JSON serializer for IItemCollections,cimi,2021-07-21,2021-09-09,integrated,,,50,"jpbempel,thegreystone"
,280,7344: Unhandled exception in rule evaluation,guruhb,2021-07-21,2021-07-22,integrated,,,1,thegreystone
,281,7353: JMC fails to build because it can't download babel dependency,aptmac,2021-07-23,2021-07-23,integrated,IBM,,0,thegreystone
,282,7357: Double-Checked Locking in Agent Plugin code,guruhb,2021-07-26,2021-07-30,integrated,,,4,"jpbempel,thegreystone"
,283,7362: Reference wrong in agent plug-in.xml,thegreystone,2021-07-26,2021-07-26,integrated,Datadog,,0,"guruhb,aptmac"
,284,7358: Rename Agent Plug-in in the JVM Browser,thegreystone,2021-07-26,2021-07-26,integrated,Datadog,,0,"guruhb,aptmac"
,285,7265: Update Release Notes for 8.1.0,thegreystone,2021-07-26,2021-07-30,integrated,Datadog,,4,"jpbempel,guruhb"
,286,6817: AutoBoxing rule can crash due to null dereference,thegreystone,2021-07-26,2021-07-26,integrated,Datadog,,0,guruhb
,287,7349: JFR Parser struct types hashcode is not stable,jbachorik,2021-07-27,2021-07-28,integrated,Datadog,CZ,1,thegreystone
,288,7366: Agent Plugin Object Contributions to Methods,Josh-Matsuoka,2021-07-27,2021-07-30,integrated,,,3,"thegreystone,aptmac"
,289,7348: JMC preference options are duplicated,guruhb,2021-07-28,2021-07-28,integrated,,,0,thegreystone
,290,7369: Update THIRDPARTYREADME.TXT and its license attribute,guruhb,2021-07-28,2021-07-28,integrated,,,0,thegreystone
,291,7122: Rules evaluation never complete,aptmac,2021-07-28,2021-07-29,integrated,IBM,,1,"jpbempel,thegreystone,Gunde"
,292,7360: Provider Name missing for Agent Plugin,guruhb,2021-07-30,2021-07-30,integrated,,,0,"jpbempel,thegreystone"
,293,7337: JMC fails to parse JFR with events from WebLogic Server,guruhb,2021-07-30,2021-07-30,integrated,,,0,thegreystone
,294,7006: CoreLibs: Review TPL info in all archives,guruhb,2021-07-30,2021-07-30,integrated,,,0,thegreystone
,296,7368: Update the 8.1 splash to release splash,thegreystone,2021-07-31,2021-08-02,integrated,Datadog,,2,"jpbempel,Gunde"
,297,7371: Make Skara realize master is now 8.2,thegreystone,2021-07-31,2021-08-02,integrated,Datadog,,2,"jpbempel,Gunde"
,298,7377: Update master to 8.2,thegreystone,2021-08-04,2021-08-05,integrated,Datadog,,1,"jpbempel,guruhb"
,300,7308: Move non-Eclipse dependant classes from org.openjdk.jmc.ui.common to org.openjdk.jmc.common,aptmac,2021-08-09,2023-05-23,integrated,IBM,,652,"bric3,RealCLanger"
,301,7378: Update platform to 2021-06,thegreystone,2021-08-09,2021-09-09,integrated,Datadog,,31,guruhb
,303,7384: Add option to enable STARTTLS encryption for mail server in communication preference,Suchitainf,2021-08-10,2021-10-04,integrated,Oracle,,55,thegreystone
,304,7386: Remove reference to Fedora in the readme,aptmac,2021-08-17,2021-08-18,integrated,IBM,,1,thegreystone
,305,7332: Show stacktraces for constant values from stacktrace pool,jpbempel,2021-09-06,2021-09-07,integrated,,,1,thegreystone
,306,7198: Add websocket server that pushes data on selection updates,cimi,2021-09-09,2021-11-29,integrated,,,81,"bric3,thegreystone,aptmac"
,307,7336: Add support for new JFR event systemGC,jpbempel,2021-09-15,2021-09-27,integrated,,,12,"thegreystone,aptmac"
,308,7420: Update Japanese translation for rules,mohno007,2021-09-20,2022-02-15,integrated|hacktoberfest-accepted,,,148,"thegreystone,aptmac"
,309,7417: Fix incorrect identifier in result for biased locking revocation rule,mohno007,2021-09-20,2022-01-25,integrated|hacktoberfest-accepted,,,127,"thegreystone,aptmac"
,310,7421: Update Japanese translation for pages,mohno007,2021-09-20,2022-01-25,integrated|hacktoberfest-accepted,,,127,"thegreystone,aptmac"
,311,7231: JMC createReport for JMC8 Automated Analysis fails to evaluate several rules,aptmac,2021-09-24,2021-10-14,integrated|hacktoberfest-accepted,IBM,,20,"thegreystone,Gunde"
,312,7409: Update the spotless maven plugin,thegreystone,2021-10-01,2021-10-05,integrated|hacktoberfest-accepted,Datadog,,4,"jpbempel,Gunde"
,313,7403: Fix JFR Parser struct types hashcode,thegreystone,2021-10-02,2021-10-04,integrated|hacktoberfest-accepted,Datadog,,2,"jpbempel,jbachorik"
,314,7411: GPG signing in Github action fails,reinhapa,2021-10-02,2021-10-04,integrated|hacktoberfest-accepted,,,2,"bric3,thegreystone"
,315,7414: Avoid volatile writes from Atomics default values,dreis2211,2021-10-02,2021-10-04,integrated|hacktoberfest-accepted,,,2,thegreystone
,316,7412: Update the jacoco maven plugin,reinhapa,2021-10-02,2021-10-04,integrated|hacktoberfest-accepted,,,2,"jpbempel,thegreystone"
,317,7413: Fix building JMC with Docker,dreis2211,2021-10-02,2021-10-04,integrated|hacktoberfest-accepted,,,2,thegreystone
,318,7415: Fix Maven prerequisite in README,dreis2211,2021-10-04,2021-10-04,integrated|hacktoberfest-accepted,,,0,thegreystone
,319,7418: Stop using Collections sort method,thegreystone,2021-10-08,2021-10-26,integrated|hacktoberfest-accepted,Datadog,,18,"aptmac,Gunde"
,320,7419: Update XML parsing,eastig,2021-10-12,2021-10-13,integrated|hacktoberfest-accepted,Amazon,IE,1,thegreystone
,321,7425: Make jmc8 branch 8.1.1,thegreystone,2021-10-13,2021-10-14,integrated|hacktoberfest-accepted,Datadog,,1,Gunde
,322,7091: JOverflow Instance View table should be sortable by clicking headers,aptmac,2021-10-15,2021-10-18,integrated|hacktoberfest-accepted,IBM,,3,thegreystone
,323,7247: Alternate for Twitter4J to support twitter plug-in,Suchitainf,2021-10-16,2021-11-28,integrated|hacktoberfest-accepted,Oracle,,43,"thegreystone,aptmac"
,324,7432: Update the spotbugs maven plugin,reinhapa,2021-10-18,2021-12-23,integrated|hacktoberfest-accepted,,,66,thegreystone
,325,7433: Update the spotless maven plugin,reinhapa,2021-10-18,2021-10-18,integrated|hacktoberfest-accepted,,,0,thegreystone
,326,7434: Update the maven download plugin,reinhapa,2021-10-19,2021-10-19,integrated|hacktoberfest-accepted,,,0,thegreystone
,327,7435: Update the maven enforcer plugin,reinhapa,2021-10-19,2021-10-21,integrated|hacktoberfest-accepted,,,2,thegreystone
,330,7436: Update version to 8.1.1 in the jmc8 branch,thegreystone,2021-10-22,2021-10-26,integrated|hacktoberfest-accepted,Datadog,,4,Gunde
,331,7437: Fix require bundle error in Eclipse,thegreystone,2021-10-22,2021-10-26,integrated|hacktoberfest-accepted,Datadog,,4,"aptmac,Gunde"
,333,7439: Introduced IConstantPoolExtension for Constant Pools,jpbempel,2021-10-29,2021-12-01,integrated|hacktoberfest-accepted,,,33,thegreystone
,334,7440: JMC fails on Apple M1,omikhaltsova,2021-11-20,2021-11-24,integrated,,,4,thegreystone
,335,7447: Add serializers and writer modules to core test coverage,aptmac,2021-11-22,2021-11-25,integrated,IBM,,3,thegreystone
,336,7446: Add Maven profile for enabling test coverage,aptmac,2021-11-22,2021-11-25,integrated,IBM,,3,thegreystone
,337,7451: Add heat map view,cimi,2021-11-24,2021-12-06,integrated,,,12,thegreystone
,338,7463: JfrEditor instances are kept in memory by NavigationHistory,jpbempel,2021-11-30,2021-12-02,integrated,,,2,thegreystone
,339,7456: Remove the JDK 8 Eclipse launchers,aptmac,2021-12-03,2021-12-03,integrated,IBM,,0,thegreystone
,340,7468: Fix jdp test coverage,aptmac,2021-12-03,2021-12-06,integrated,IBM,,3,thegreystone
,341,7469: Upgrade third parties to latest versions,Suchitainf,2021-12-04,2021-12-06,integrated,Oracle,,2,thegreystone
,343,7480: Trim method descriptor value,gunnarmorling,2021-12-18,2021-12-21,integrated,,,3,thegreystone
,344,7482: Confusing display of stack traces when selecting event types with no events,jpbempel,2021-12-29,2022-01-10,integrated,,,12,aptmac
,345,7492: Update org.owasp.encoder to version 1.2.3,bhopatil,2022-01-03,2022-01-13,integrated,,,10,thegreystone
,346,7493: Update versions and copyright on Update site pages,Suchitainf,2022-01-05,2022-01-21,integrated,Oracle,,16,thegreystone
,347,7494: Unable to view JMC Help Contents,cimi,2022-01-09,2022-01-10,integrated,,,1,"thegreystone,aptmac"
,348,7473: Unable to view constants in constant pool page.,aptmac,2022-01-10,2022-01-12,integrated,IBM,,2,"jpbempel,thegreystone"
,349,7074: Smart pruning of graphs to make it possible to sensibly render larger graphs,jpbempel,2022-01-11,2022-09-16,integrated,,,248,thegreystone
,350,"7485: JMC Application, Plugins and License Copyright year requires update",Suchitainf,2022-01-11,2022-01-12,integrated,Oracle,,1,thegreystone
,351,7503: Fix serializers.test dependency,bric3,2022-01-12,2022-01-12,integrated,,,0,thegreystone
,352,7504: Fix flightrecorder.writer.test project setup,thegreystone,2022-01-12,2022-01-12,integrated,Datadog,,0,aptmac
,353,7505: Cannot reset websocket server port to default,aptmac,2022-01-12,2022-01-12,integrated,IBM,,0,thegreystone
,354,7508: Use preferred way for test-jars,jpbempel,2022-01-13,2022-04-13,integrated,,,90,"bric3,thegreystone,RealCLanger"
,355,7507: Fixing project setup,thegreystone,2022-01-13,2022-01-14,integrated,Datadog,,1,"bric3,aptmac"
,356,7512: Update lz4-java and remove the osgi bundle name override,bric3,2022-01-13,2022-01-28,integrated,,,15,thegreystone
,357,7509: Add 2021-09 target platform,thegreystone,2022-01-14,2022-01-14,integrated,Datadog,,0,"bric3,aptmac"
,358,7510: Remove 2020-06 platform,thegreystone,2022-01-14,2022-01-14,integrated,Datadog,,0,"bric3,aptmac"
,360,7511: Add 2021-12 target platform,thegreystone,2022-01-16,2022-01-17,integrated,Datadog,,1,"jpbempel,bric3,aptmac"
,362,7056: Fix dark mode,bric3,2022-01-16,2024-01-23,integrated,,,737,aptmac
,364,7531: Update jetty websocket third party,Suchitainf,2022-01-18,2022-01-20,integrated,Oracle,,2,thegreystone
,365,6757: Selector for attribute in the flame graph,jpbempel,2022-01-19,2022-09-03,integrated,,,227,thegreystone
,366,7537: Build script assumes that Darwin always targets x86_64,parttimenerd,2022-01-20,2022-01-21,integrated,SAP,DE,1,thegreystone
,367,7477: JMC8.2 does not build with eclipse 4.19 (21-03),thegreystone,2022-01-20,2022-01-21,integrated,Datadog,,1,aptmac
,368,7538: Check in launcher for JVMKeepAlive,thegreystone,2022-01-21,2022-10-24,integrated,Datadog,,276,aptmac
,369,7539: JDP Tests failing in VPN environments,parttimenerd,2022-01-21,2022-01-24,integrated,SAP,DE,3,"thegreystone,RealCLanger"
,370,7540: IItemCollectionJsonSerializerTest.java might fail on Windows due to line endings,RealCLanger,2022-01-21,2022-01-22,integrated,SAP,DE,1,thegreystone
,371,7541: Switch to using 2021-09 by default,thegreystone,2022-01-21,2022-01-24,integrated,Datadog,,3,"jpbempel,bric3,Gunde,RealCLanger"
,372,7467: Only use one version of d3,thegreystone,2022-01-31,2022-02-04,integrated,Datadog,,4,"bric3,aptmac"
,373,6792: Outline shows as not available when starting up with open recording,viragpurnam,2022-02-01,2022-02-09,integrated,,,8,"thegreystone,aptmac"
,375,7532: Delay in realtime rendering of graphs  in JMX Console,viragpurnam,2022-02-04,2022-02-09,integrated,,,5,thegreystone
,377,7486: Unable to install Eclipse IDE Plugin,viragpurnam,2022-02-14,2022-02-15,integrated,,,1,thegreystone
,378,7568: Support parsing char fields in jfr events,gunnarmorling,2022-02-18,2022-03-07,integrated,,,17,thegreystone
,380,7561: Update to the release splash screen for JMC 8.2,thegreystone,2022-02-19,2022-02-19,integrated,Datadog,,0,Gunde
,381,7562: Make Skara realize master is now 8.3,thegreystone,2022-02-19,2022-02-19,integrated,Datadog,,0,Gunde
,382,7564: Early access splash for 8.3,thegreystone,2022-02-19,2022-02-19,integrated,Datadog,,0,Gunde
,383,7565: Update master to 8.3,thegreystone,2022-02-19,2022-02-20,integrated,Datadog,,1,Gunde
,384,7569: Improve the implementation of Twitter plugin,Suchitainf,2022-03-04,2022-03-07,integrated,Oracle,,3,thegreystone
,385,7443: Wrong version in THIRDPARTYREADME,Suchitainf,2022-03-04,2022-03-07,integrated,Oracle,,3,thegreystone
,389,7573: Release notes for 8.2.0,thegreystone,2022-03-18,2022-03-21,integrated,Datadog,,3,aptmac
,390,6972: Naming and Version Numbering Issues with Plugins,viragpurnam,2022-03-23,2022-04-13,integrated,,,21,thegreystone
,393,7581: Missing required plugins in JMC-RCP and JMC-RCP-plug-ins launcher,viragpurnam,2022-03-31,2022-04-01,integrated,,,1,"jpbempel,thegreystone"
,394,7589: Add 2022-03 target platform,thegreystone,2022-04-05,2022-04-06,integrated,Datadog,,1,aptmac
,395,7765: Bump some Maven plugins,RealCLanger,2022-04-12,2022-04-13,integrated,SAP,DE,1,thegreystone
,396,7767: Fix handling of version qualifier in core plugins,RealCLanger,2022-04-12,2022-04-27,integrated,SAP,DE,15,thegreystone
,397,7794: Update the link to the adoptium download site,ecki,2022-04-13,2022-05-19,integrated,,,36,"thegreystone,RealCLanger"
,398,7769: Cleanup pom and project files for JMC core,RealCLanger,2022-04-13,2022-05-04,integrated,SAP,DE,21,thegreystone
,399,7796: Remove workflow status indicator in the readme,thegreystone,2022-05-16,2022-05-19,integrated,Datadog,,3,"jpbempel,aptmac,RealCLanger"
,400,7797: Update pom.xml to download latest js files for graphview,viragpurnam,2022-05-16,2022-05-24,integrated,,,8,"thegreystone,RealCLanger"
,401,JMC-7798: Make the frame type extensible,jbachorik,2022-05-17,2022-05-31,integrated,Datadog,CZ,14,RealCLanger
,402,7801: Fix GHA that is broken due to OpenJDK Update 11.0.15,RealCLanger,2022-05-19,2022-05-19,integrated,SAP,DE,0,thegreystone
,403,7827: Update to Eclipse 2022-06,thegreystone,2022-06-18,2022-06-20,integrated,Datadog,,2,"jpbempel,bric3"
,404,7832: Refresh dev guide,bric3,2022-06-28,2022-06-28,integrated,,,0,thegreystone
,405,7831: Add new view for hierarchical edge bundling,bric3,2022-06-28,2022-08-07,integrated,,,40,thegreystone
,406,7820: Add validations for master password,Suchitainf,2022-06-29,2022-08-05,integrated,Oracle,,37,"thegreystone,RealCLanger"
,407,7834: Improve GitHub Actions validation workflow,RealCLanger,2022-07-05,2022-07-07,integrated,SAP,DE,2,thegreystone
,408,7894: Provide an alternative Java based flamegraph visualization,bric3,2022-07-06,2023-06-15,integrated,,,344,"thegreystone,aptmac,RealCLanger"
,409,7806: Add an export option for Stacktraces in collapsed format,jpbempel,2022-07-08,2023-10-26,integrated,,,475,thegreystone
,410,7842: JMC agent: policy file is missing entry for test on Windows,schmelter-sap,2022-07-12,2022-07-14,integrated,,,2,RealCLanger
,411,7243: Resolve discrepancy between JDK attributes coming from different JDK versions,Suchitainf,2022-07-13,2022-07-22,integrated,Oracle,,9,"thegreystone,RealCLanger"
,412,7855: JFR Writer incorrectly uses epoch nanoseconds as the start ticks,jbachorik,2022-07-14,2022-10-11,integrated,Datadog,CZ,89,RealCLanger
,413,7856: Fix errors in Eclipse projects after JMC-7769,RealCLanger,2022-07-15,2022-07-20,integrated,SAP,DE,5,thegreystone
,414,7858: Upgrade jetty.project in github to 10.0.11,viragpurnam,2022-07-27,2022-07-27,integrated,,,0,"bric3,RealCLanger"
,415,7861: Bump Agent build to Java 11 compliance and cleanup POM,RealCLanger,2022-07-27,2022-10-25,integrated|hacktoberfest-accepted,SAP,DE,90,thegreystone
,416,7860: Upgrade d3-flame-graph in github to 4.1.3,viragpurnam,2022-07-27,2022-07-29,integrated,,,2,thegreystone
,417,7862: Platform-definitions-2022-06.target file has space in pde version,bhopatil,2022-07-29,2022-07-29,integrated,,,0,thegreystone
,418,"7872: Adding artifacts to third-party pom file, which are not getting resolved by maven",viragpurnam,2022-08-09,2022-08-16,integrated,,,7,thegreystone
,419,7879: Automated Analysis taking very long time to produce results for Class Leak Rule and showing wrong results.,Suchitainf,2022-08-20,2023-01-19,integrated,Oracle,,152,"bric3,Gunde"
,420,7096: Bring back Object statistics table for heap.,viragpurnam,2022-08-23,2022-09-01,integrated,,,9,thegreystone
,421,7877: Update the jmc version in jmc8 branch to 8.2.1,thegreystone,2022-08-24,2022-08-25,integrated,Datadog,,1,"aptmac,RealCLanger"
,422,7874: Update thirdpartyreadme.txt file for upgraded third party libraries,viragpurnam,2022-08-26,2022-09-01,integrated,,,6,thegreystone
,424,7896: Merge changes of 8.2.1 into master branch,viragpurnam,2022-09-16,2022-09-16,integrated,,,0,"thegreystone,Suchitainf"
,425,7812: Unable to open links from Automated Result analysis page,viragpurnam,2022-09-16,2022-09-16,integrated,,,0,thegreystone
,426,7870: JMC 8.3.0 Update Site Pages require changes,viragpurnam,2022-09-19,2022-09-21,integrated,,,2,thegreystone
,427,7892: JMC Automated UI MasterPasswordTests is failing,Suchitainf,2022-09-21,2022-09-21,integrated,Oracle,,0,thegreystone
,428,7813: Unable to open Help page in macOS M1 when JMC started with JDK11,viragpurnam,2022-09-22,2022-09-25,integrated,,,3,thegreystone
,430,"7350: [Accessibility, JAWS] [Misc] Deadlinks in Help Page",Suchitainf,2022-09-27,2022-10-11,integrated,Oracle,,14,thegreystone
,431,7903: FastAccessNumberMap is slow for sparse values,richardstartin,2022-09-27,2022-09-28,integrated,,,1,Gunde
,432,7902: UseCompressedOopsRule has flipped comparison,Gunde,2022-09-28,2022-09-29,integrated,,,1,"bric3,RealCLanger"
,433,7910: Fix spotless finding after JMC-7903,RealCLanger,2022-09-29,2022-09-29,integrated,SAP,DE,0,Gunde
,435,7933: Avoid volatile writes for default field values,dreis2211,2022-10-01,2022-10-20,integrated|hacktoberfest-accepted,,,19,thegreystone
,436,7944: Reduce allocations of Double during chunk loading,richardstartin,2022-10-08,2022-11-09,integrated|hacktoberfest-accepted,,,32,Gunde
,437,7921: Create 8.3 release notes,thegreystone,2022-10-11,2022-10-11,integrated|hacktoberfest-accepted,Datadog,,0,"jpbempel,bric3,RealCLanger"
,438,7923: Cleanup warnings in core,thegreystone,2022-10-11,2022-10-11,integrated|hacktoberfest-accepted,Datadog,,0,"jpbempel,RealCLanger"
,439,7922: Issue using attribute selections in the stack trace view,jpbempel,2022-10-11,2022-10-11,integrated|hacktoberfest-accepted,,,0,thegreystone
,440,Merge jmc:master,thegreystone,2022-10-12,2022-10-13,integrated|hacktoberfest-accepted,Datadog,,1,"aptmac,RealCLanger"
,441,7929: Add release splash for 8.3,thegreystone,2022-10-13,2022-10-13,integrated|hacktoberfest-accepted,Datadog,,0,aptmac
,442,7930: Upgrade to Eclipse 2022-09,thegreystone,2022-10-18,2022-10-20,integrated|hacktoberfest-accepted,Datadog,,2,aptmac
,443,7935: Upgrade the trunk to 9,thegreystone,2022-10-20,2022-10-20,integrated|hacktoberfest-accepted,Datadog,,0,"jpbempel,RealCLanger"
,444,7939: Cleanup of JDK dependencies in JMC tycho build,RealCLanger,2022-10-20,2022-10-21,integrated|hacktoberfest-accepted,SAP,DE,1,thegreystone
,445,7940: Fix manifest making the Eclipse IDE unhappy,thegreystone,2022-10-20,2022-10-21,integrated|hacktoberfest-accepted,Datadog,,1,"aptmac,RealCLanger"
,446,JMC-7941 Fixes for Graphview and Flameview projects,RealCLanger,2022-10-21,2022-10-23,integrated|hacktoberfest-accepted,SAP,DE,2,thegreystone
,447,7945: Avoid throwing NoSuchFieldException in ValueReaders$ReflectiveReader,richardstartin,2022-10-25,2022-10-26,integrated|hacktoberfest-accepted,,,1,"thegreystone,jbachorik"
,448,7946: core/common.test is not running any tests,RealCLanger,2022-10-25,2022-10-26,integrated,SAP,DE,1,"richardstartin,thegreystone"
,449,7950: Better DisjointBuilder performance for events not ordered by event end attribute,richardstartin,2022-10-30,2022-11-19,integrated,,,20,"jbachorik,Gunde"
,451,7951: Factor out commonly used test helper classes from org.openjdk.jmc.common.test into dedicated test library module,RealCLanger,2022-11-03,2023-02-24,integrated,SAP,DE,113,thegreystone
,452,7977: Maximum Young Gen Size is displaying the min in GC config Page,jpbempel,2022-11-16,2022-11-18,integrated,,,2,aptmac
,454,7978: Add new metric prefixes,Gunde,2022-11-19,2022-11-20,integrated,,,1,thegreystone
,455,7979: Reduce allocation rate in ParserStats,richardstartin,2022-11-21,2022-11-23,integrated,,,2,jpbempel
,456,7514: Rule for FinalizationStatistics,PyvesB,2022-11-30,2023-01-17,integrated,,,48,thegreystone
,457,7992: Add API to easily write annotated Java JFR events,jbachorik,2022-12-07,2024-08-20,integrated,Datadog,CZ,622,thegreystone
,458,7993: Support checkpoint event sizes beyond u4 limit,thegreystone,2022-12-08,2023-05-15,integrated,Datadog,,158,"aptmac,egahlin"
,460,7996: Upgrade to 2022-12,thegreystone,2022-12-20,2022-12-21,integrated,Datadog,,1,"bric3,aptmac"
,461,7998: Upgrading spifly and jetty project version,viragpurnam,2022-12-21,2022-12-22,integrated,,,1,thegreystone
,462,8006: GcFreedRatio rule doesn't have all preferences in preferences list,PyvesB,2023-01-16,2023-01-17,integrated,,,1,thegreystone
,463,7952: JfrRulesReport -format xml produce incorrect results,viragpurnam,2023-01-23,2023-01-26,integrated,,,3,"jpbempel,thegreystone"
